,id,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence
205,7284674843,4+,2022-06-10T10:27:13Z,Rowing,6593.3,3370,2635,0.0,5,2.502,4.95,131.8,182.0,28.4
206,7284096577,S&C,2022-06-10T06:55:50Z,WeightTraining,0.0,3952,3952,0,2,0.0,0.0,101.1,156.0,0
207,7279748951,4+,2022-06-09T11:21:36Z,Rowing,6428.0,3160,2569,0.0,7,2.502,4.914,128.3,176.0,24.7
208,7279282221,4+,2022-06-09T08:57:33Z,Rowing,6828.7,4314,3323,0.0,5,2.055,4.996,117.5,171.0,24.4
209,7275478587,4+,2022-06-08T14:08:42Z,Rowing,13173.9,6302,5057,5.3,9,2.605,6.458,145.0,183.0,24.5
210,7273802596,S&C,2022-06-08T07:00:40Z,WeightTraining,0.0,4957,4957,0,2,0.0,0.0,107.3,162.0,0
211,7270626331,3x8’ r28-32 5’ rest,2022-06-07T17:15:30Z,Rowing,0.0,2050,2050,0,3,0.0,0.0,168.1,192.0,30.3
212,7268476080,4+,2022-06-07T08:16:36Z,Rowing,11815.7,4505,3983,4.5,7,2.967,4.818,143.1,175.0,22.0
213,7265408849,Afternoon Run,2022-06-06T17:03:35Z,Run,8453.4,2936,2904,76.0,8,2.911,3.819,153.0,167.0,82.4
214,7258314604,MET W8+ C final,2022-06-05T11:36:54Z,Rowing,2073.3,486,448,0.0,8,4.628,5.62,172.9,181.0,36.3
215,7258314194,Row up 8+,2022-06-05T11:04:27Z,Rowing,1741.9,831,776,0.0,2,2.245,4.814,118.1,153.0,25.5
216,7257449665,MET TT 8+,2022-06-05T09:22:39Z,Rowing,2043.9,452,452,0.0,4,4.522,5.289,130.9,150.0,35.2
217,7257449541,8+ row up,2022-06-05T08:46:38Z,Rowing,3541.0,1608,1433,0.0,7,2.471,4.982,114.7,139.0,23.2
218,7255013818,4+ A final,2022-06-04T18:21:21Z,Rowing,2054.6,522,522,0.0,8,3.936,4.71,179.5,186.0,34.3
219,7255013331,4+ row up,2022-06-04T17:41:21Z,Rowing,2847.2,1128,1073,0.0,1,2.653,5.336,155.4,174.0,24.5
220,7253944167,MET 4+ TT,2022-06-04T15:13:18Z,Rowing,2031.4,575,547,0.0,4,3.714,4.647,176.7,186.0,33.3
221,7253943841,MET warmup,2022-06-04T14:14:16Z,Rowing,3784.1,1762,1735,0.0,1,2.181,4.275,144.2,174.0,24.0
222,7246827633,4+,2022-06-03T07:09:18Z,Rowing,5685.1,2524,2242,5.2,10,2.536,4.937,123.2,164.0,23.7
223,7241474402,4+,2022-06-02T07:43:58Z,Rowing,10818.7,5038,4354,5.3,3,2.485,6.224,121.6,163.0,23.7
224,7238041431,4+,2022-06-01T15:29:21Z,Rowing,5967.6,2880,2245,0.0,6,2.658,4.988,135.0,181.0,25.7
225,7237416777,8+,2022-06-01T13:12:30Z,Rowing,9052.7,5174,4460,0.0,9,2.03,5.834,120.6,173.0,27.7
226,7235849501,S&C,2022-06-01T07:03:00Z,WeightTraining,0.0,3171,3171,0,0,0.0,0.0,113.3,158.0,0
227,7232831819,3x10’ r20 2’ rest,2022-05-31T17:21:15Z,Rowing,0.0,2045,2045,0,6,0.0,0.0,170.6,189.0,20.1
228,7230408934,8+,2022-05-31T06:57:38Z,Rowing,11721.3,4129,3810,8.4,12,3.076,4.949,138.7,181.0,23.6
229,7227614289,UT2,2022-05-30T16:56:58Z,Rowing,0.0,3726,3726,0,7,0.0,0.0,149.4,160.0,20.1
230,7225427630,S&C,2022-05-30T07:58:20Z,WeightTraining,0.0,5264,5264,0,4,0.0,0.0,118.1,167.0,0
231,7223160872,Afternoon Run,2022-05-29T17:33:53Z,Run,8735.3,3011,2917,69.0,10,2.995,5.025,153.6,168.0,82.4
232,7219793129,4+,2022-05-29T06:42:41Z,Rowing,11454.5,6309,4122,0.0,10,2.779,4.728,140.9,180.0,25.3
233,7214390089,4+,2022-05-28T07:23:29Z,Rowing,13503.7,6066,4688,5.2,8,2.88,4.68,139.6,176.0,23.3
234,7211960338,UT2,2022-05-27T17:07:05Z,Rowing,0.0,3726,3726,0,4,0.0,0.0,153.6,163.0,20.0
235,7210365571,S&C,2022-05-27T11:36:37Z,WeightTraining,0.0,3032,3032,0,2,0.0,0.0,124.6,161.0,0
236,7200878401,Seat racing,2022-05-25T14:35:50Z,Rowing,14741.9,7318,5781,0.0,8,2.55,4.636,147.7,186.0,24.3
237,7198938153,S&C,2022-05-25T06:56:15Z,WeightTraining,0.0,4408,4408,0,1,0.0,0.0,118.4,162.0,0
238,7195820077,3x8’ r28-32 5’ rest,2022-05-24T17:07:08Z,Rowing,0.0,2048,2048,0,7,0.0,0.0,171.5,193.0,29.8
239,7191120276,UT2,2022-05-23T18:03:54Z,Rowing,0.0,3724,3724,0,4,0.0,0.0,156.0,166.0,20.2
240,7188654890,S&C,2022-05-23T07:55:42Z,WeightTraining,0.0,4378,4378,0,2,0.0,0.0,127.5,167.0,0
241,7183032683,Seat racing,2022-05-22T08:35:29Z,Rowing,10856.7,5296,4025,0.0,11,2.697,4.923,147.1,190.0,24.3
242,7176844423,Seat racing,2022-05-21T06:30:03Z,Rowing,10134.1,5171,3744,0.0,10,2.707,5.031,146.4,185.0,24.6
243,7174980398,UT2,2022-05-20T18:12:26Z,Rowing,0.0,3725,3725,0,7,0.0,0.0,149.8,159.0,20.0
244,7172453382,S&C,2022-05-20T07:01:58Z,WeightTraining,0.0,4645,4645,0,4,0.0,0.0,115.4,166.0,0
245,7164473290,Afternoon Run,2022-05-18T17:59:10Z,Run,8170.1,2713,2710,89.0,20,3.015,4.248,151.3,165.0,82.2
246,7161668289,S&C,2022-05-18T07:01:51Z,WeightTraining,0.0,4786,4786,0,3,0.0,0.0,116.2,165.0,0
247,7158900876,4x2k @30+ 5’ rest,2022-05-17T18:21:44Z,Rowing,0.0,2857,2857,0,6,0.0,0.0,166.3,190.0,29.6
248,7155828203,4-,2022-05-17T07:05:50Z,Rowing,8975.9,3704,3440,5.3,11,2.609,4.89,85.3,173.0,20.9
249,7153342106,UT2,2022-05-16T18:05:41Z,Rowing,0.0,3723,3723,0,5,0.0,0.0,147.1,159.0,20.2
250,7150696211,S&C,2022-05-16T07:04:46Z,WeightTraining,0.0,4437,4437,0,2,0.0,0.0,116.8,168.0,0
251,7144812583,4-,2022-05-15T07:23:17Z,Rowing,10510.8,5658,3735,0.0,10,2.814,5.328,131.6,178.0,23.8
252,7142214010,Avon regatta 4+,2022-05-14T17:41:40Z,Rowing,1029.5,238,238,0.0,4,4.326,5.604,167.8,174.0,34.6
253,7142213746,Row up,2022-05-14T17:07:27Z,Rowing,1364.4,869,649,0.0,2,2.102,4.398,119.6,156.0,23.8
254,7141453209,2x final,2022-05-14T15:44:14Z,Rowing,1443.2,423,423,0.0,16,3.412,5.02,168.7,183.0,29.4
255,7141452846,Row up,2022-05-14T15:12:34Z,Rowing,1546.0,1208,693,0.0,4,2.231,6.222,137.5,161.0,19.0
256,7140692198,Avon regatta 2x,2022-05-14T13:46:51Z,Rowing,1440.1,412,412,0.0,6,3.495,5.43,171.5,184.0,29.6
257,7140691729,Row up,2022-05-14T13:17:06Z,Rowing,961.3,580,519,0.0,2,1.852,4.12,146.2,177.0,24.1
258,7136335783,8x500m 2’ rest,2022-05-13T17:12:50Z,Rowing,0.0,1752,1752,0,7,0.0,0.0,172.6,189.0,31.1
259,7134120830,S&C,2022-05-13T06:56:00Z,WeightTraining,0.0,4704,4704,0,5,0.0,0.0,124.5,168.0,0
260,7131590279,Evening Run,2022-05-12T18:06:50Z,Run,8105.2,2703,2644,70.0,11,3.066,4.012,158.2,169.0,82.8
261,7125270636,4-,2022-05-11T14:42:46Z,Rowing,12291.4,6409,5211,0.0,4,2.359,4.614,130.3,176.0,22.6
262,7123253683,S&C,2022-05-11T07:03:39Z,WeightTraining,0.0,4307,4307,0,4,0.0,0.0,132.8,178.0,0
263,7119844923,3x10’ r20,2022-05-10T17:08:13Z,Rowing,0.0,2047,2047,0,5,0.0,0.0,175.1,193.0,20.2
264,7117339366,4-,2022-05-10T07:07:09Z,Rowing,9106.1,3718,3269,8.4,12,2.786,4.683,148.9,186.0,21.9
265,7114245770,UT2,2022-05-09T16:53:18Z,Rowing,0.0,3726,3726,0,3,0.0,0.0,155.3,164.0,20.4
266,7111897774,S&C,2022-05-09T06:57:17Z,WeightTraining,0.0,4502,4502,0,3,0.0,0.0,126.1,177.0,0
267,7100573392,4-,2022-05-07T07:25:10Z,Rowing,10001.0,4589,4233,8.5,8,2.363,4.45,131.1,173.0,22.7
268,7098216577,UT2,2022-05-06T17:01:16Z,Rowing,0.0,3732,3732,0,3,0.0,0.0,155.4,169.0,20.0
269,7095935752,S&C,2022-05-06T06:57:40Z,WeightTraining,0.0,5168,5168,0,1,0.0,0.0,125.6,177.0,0
270,7093625965,Evening Run,2022-05-05T18:30:01Z,Run,10069.4,3326,3310,129.0,17,3.042,4.762,159.0,170.0,83.4
271,7090617237,4+,2022-05-05T07:15:02Z,Rowing,5283.7,2762,2619,0.0,6,2.017,4.094,114.2,154.0,22.3
272,7087611986,4+,2022-05-04T16:17:36Z,Rowing,6515.1,3703,3398,0.0,4,1.917,3.996,110.4,166.0,22.2
273,7085214542,S&C,2022-05-04T06:56:30Z,WeightTraining,0.0,3737,3737,0,6,0.0,0.0,114.8,170.0,0
274,7075686089,4+ B final,2022-05-02T13:41:53Z,Rowing,2032.5,487,487,0.0,7,4.173,5.088,179.6,190.0,33.6
275,7075685970,4+ row up,2022-05-02T13:19:00Z,Rowing,2007.7,932,885,0.0,3,2.269,4.589,131.3,158.0,22.5
276,7075049588,4+ AB semi,2022-05-02T11:34:01Z,Rowing,2019.6,480,480,0.0,4,4.207,5.134,183.1,192.0,33.5
277,7075048885,4+ row up,2022-05-02T11:10:58Z,Rowing,2002.3,1076,961,0.0,4,2.084,4.818,136.2,164.0,21.4
278,7074291748,4+ time trial,2022-05-02T08:28:19Z,Rowing,1665.9,397,397,0.0,4,4.196,5.123,175.1,185.0,32.1
279,7074291617,4+ row up,2022-05-02T08:03:42Z,Rowing,1242.8,509,509,0.0,3,2.442,3.895,138.4,161.0,20.1
280,7071487806,8+ B final,2022-05-01T16:20:44Z,Rowing,2064.2,468,468,0.0,7,4.411,6.014,178.2,185.0,34.4
281,7071466254,8+ row up,2022-05-01T15:55:41Z,Rowing,1908.7,1072,998,0.0,4,1.913,4.88,132.4,155.0,22.9
282,7070440056,8+ AB semi,2022-05-01T13:44:32Z,Rowing,2031.8,480,460,0.0,8,4.417,5.065,180.2,185.0,33.4
283,7070439270,8+ row up,2022-05-01T13:20:37Z,Rowing,1975.5,864,823,0.0,4,2.4,4.182,143.2,167.0,21.0
284,7069393255,8+ time trial,2022-05-01T11:10:02Z,Rowing,1630.7,373,373,0.0,5,4.372,5.198,175.0,181.0,32.9
285,7069393034,8+ row up,2022-05-01T10:40:01Z,Rowing,1415.8,1336,1094,0.0,2,1.294,4.152,118.0,160.0,21.3
286,7053575464,UT2.5,2022-04-28T10:19:51Z,Ride,0.0,3600,3600,0,1,0.0,0.0,140.5,154.0,0
287,7049842535,8+,2022-04-27T15:03:06Z,Rowing,12033.3,5669,4716,5.3,14,2.552,5.662,131.8,176.0,23.8
288,7049153903,4+,2022-04-27T13:29:34Z,Rowing,5465.3,2776,2411,0.0,5,2.267,5.458,129.4,172.0,24.0
289,7047694873,S&C,2022-04-27T06:58:53Z,WeightTraining,0.0,3865,3865,0,3,0.0,0.0,121.5,167.0,0
290,7045455115,S&C,2022-04-26T18:48:46Z,WeightTraining,0.0,3101,3101,0,2,0.0,0.0,134.9,181.0,0
291,7042575636,Morning Run,2022-04-26T09:34:01Z,Run,8414.3,2812,2782,72.0,15,3.025,3.856,161.6,174.0,83.5
292,7042249401,4+,2022-04-26T07:17:10Z,Rowing,4965.3,2892,2645,0.0,5,1.877,5.032,107.6,150.0,22.8
293,7039363061,2k,2022-04-25T17:20:21Z,Rowing,0.0,480,480,0,8,0.0,0.0,189.0,198.0,31.3
294,7037209348,S&C,2022-04-25T06:55:51Z,WeightTraining,0.0,4817,4817,0,3,0.0,0.0,118.3,166.0,0
295,7021929654,4+,2022-04-22T10:31:47Z,Rowing,4954.0,2801,2470,0.0,4,2.006,5.307,127.3,174.0,25.9
296,7021494230,4+,2022-04-22T07:56:55Z,Rowing,6594.5,3636,3336,0.0,2,1.977,3.849,105.2,146.0,21.1
297,7016715793,8+,2022-04-21T10:12:18Z,Rowing,11561.2,4583,4197,5.2,7,2.755,5.028,136.2,180.0,23.7
298,7016284617,4+,2022-04-21T07:55:27Z,Rowing,8331.1,4437,3223,0.0,9,2.585,4.374,150.2,187.0,23.2
299,7013425500,S&C,2022-04-20T16:52:21Z,WeightTraining,0.0,5176,5176,0,7,0.0,0.0,138.0,187.0,0
300,7011323262,2-,2022-04-20T09:41:05Z,Rowing,10142.0,4405,3979,8.4,10,2.549,4.35,147.9,175.0,25.2
301,7010923646,2-,2022-04-20T07:46:13Z,Rowing,8836.7,3554,3381,5.3,2,2.614,3.654,144.0,164.0,21.9
302,7005941280,2-,2022-04-19T09:29:09Z,Rowing,10788.9,4522,3828,5.3,9,2.818,4.178,145.4,172.0,25.0
303,7005577559,2-,2022-04-19T07:45:29Z,Rowing,8740.6,3610,3288,5.3,5,2.658,4.126,145.4,163.0,22.7
304,7003079838,S&C,2022-04-18T16:51:00Z,WeightTraining,0.0,4439,4439,0,3,0.0,0.0,120.4,169.0,0
305,7000860655,4+,2022-04-18T10:05:48Z,Rowing,9871.8,5416,3192,0.0,12,3.093,4.716,159.2,186.0,24.5
306,7000560904,4+,2022-04-18T07:56:20Z,Rowing,11711.8,6800,4479,0.0,10,2.615,4.626,159.0,189.0,23.8
307,6992158898,8x500m 2’ rest,2022-04-16T16:52:22Z,Rowing,0.0,1752,1752,0,8,0.0,0.0,164.9,187.0,32.0
308,6984228070,2-,2022-04-15T09:09:55Z,Rowing,6457.2,3052,2608,0.0,8,2.476,4.22,153.8,188.0,25.3
309,6983856477,4+,2022-04-15T07:28:50Z,Rowing,6506.0,2859,2733,0.0,5,2.381,4.072,122.3,150.0,21.0
310,6979407701,2-,2022-04-14T09:51:26Z,Rowing,9572.4,4238,3888,0.0,8,2.462,4.238,160.1,188.0,24.2
311,6978973442,4+,2022-04-14T07:48:50Z,Rowing,6561.4,3548,3270,0.0,6,2.007,3.804,110.6,152.0,21.5
312,6976389900,S&C,2022-04-13T16:54:38Z,WeightTraining,0.0,5119,5119,0,8,0.0,0.0,131.2,179.0,0
313,6974399873,4+,2022-04-13T10:02:58Z,Rowing,9835.2,4494,4042,0.0,10,2.433,8.329,133.4,181.0,24.5
314,6973921401,2-,2022-04-13T07:52:33Z,Rowing,8858.9,3418,3324,5.3,9,2.665,3.854,152.1,168.0,20.0
315,6968956201,2-,2022-04-12T10:00:12Z,Rowing,10023.1,4458,3832,0.0,7,2.616,4.456,156.5,179.0,22.1
316,6968494550,8+,2022-04-12T07:52:51Z,Rowing,6649.4,3165,2993,0.0,8,2.222,4.161,120.3,157.0,20.7
317,6965751516,S&C,2022-04-11T16:48:46Z,WeightTraining,0.0,4880,4880,0,7,0.0,0.0,128.3,177.0,0
318,6963911543,4+,2022-04-11T09:45:24Z,Rowing,13349.7,5720,5358,9.8,11,2.492,10.905,135.8,169.0,21.8
319,6963444980,4+,2022-04-11T07:37:48Z,Rowing,6625.3,3498,3088,0.0,5,2.145,3.808,118.8,153.0,19.3
320,6948410256,S&C,2022-04-08T08:40:54Z,WeightTraining,0.0,3315,3315,0,4,0.0,0.0,129.8,169.0,0
321,6941417436,UT2 2/2,2022-04-06T18:38:27Z,Ride,0.0,1810,1810,0,6,0.0,0.0,148.4,158.0,0
322,6941230335,UT2 1/2,2022-04-06T18:06:43Z,Rowing,0.0,1805,1805,0,7,0.0,0.0,152.1,159.0,20.2
323,6938848035,S&C,2022-04-06T07:57:07Z,WeightTraining,0.0,4521,4521,0,4,0.0,0.0,141.8,185.0,0
324,6936291412,3x10’ r20 2’ rest,2022-04-05T18:28:53Z,Rowing,0.0,2045,2045,0,1,0.0,0.0,177.3,193.0,20.4
325,6933753407,Morning Run,2022-04-05T08:50:57Z,Run,7589.4,2805,2792,64.0,10,2.718,3.862,157.0,168.0,83.1
326,6931057433,UT2,2022-04-04T17:18:58Z,Rowing,0.0,3729,3729,0,5,0.0,0.0,155.0,164.0,20.1
327,6929393746,S&C,2022-04-04T10:23:55Z,WeightTraining,0.0,3499,3499,0,5,0.0,0.0,132.5,174.0,0
328,6912096970,20’ test,2022-03-31T17:42:58Z,Ride,0.0,1203,1203,0,5,0.0,0.0,178.5,190.0,0
329,6910032603,Morning Run,2022-03-31T07:55:31Z,Run,3080.3,1260,1222,36.0,6,2.521,3.66,139.0,149.0,83.5
330,6907168877,8+,2022-03-30T14:52:24Z,Rowing,11402.2,6510,5532,0.0,9,2.061,4.816,114.5,173.0,22.8
331,6905572517,S&C,2022-03-30T09:31:30Z,WeightTraining,0.0,3010,3010,0,1,0.0,0.0,130.5,176.0,0
332,6902346077,3x10 r20,2022-03-29T17:19:46Z,Rowing,0.0,2049,2049,0,3,0.0,0.0,169.9,187.0,20.3
333,6899902035,4+,2022-03-29T07:01:18Z,Rowing,6373.8,2832,2616,0.0,7,2.436,4.251,130.7,170.0,20.5
334,6897199184,UT2,2022-03-28T16:53:36Z,Rowing,0.0,3699,3699,0,3,0.0,0.0,157.0,166.0,20.0
335,6895035255,S&C,2022-03-28T07:56:48Z,WeightTraining,0.0,3064,3064,0,2,0.0,0.0,103.2,148.0,0
336,6889866506,1x,2022-03-27T09:57:30Z,Rowing,8075.1,3744,3595,0.0,4,2.246,3.454,128.4,162.0,16.9
337,6889045110,1x,2022-03-27T07:37:21Z,Rowing,6280.3,2982,2808,0.0,2,2.237,3.69,127.8,169.0,17.9
338,6885052770,Lunch Run with Tiegan,2022-03-26T12:00:14Z,Run,10067.3,3588,3449,79.0,11,2.919,4.745,159.8,186.0,81.8
339,6881305124,8x500m,2022-03-25T17:21:07Z,Rowing,0.0,1755,1755,0,3,0.0,0.0,168.1,187.0,30.7
340,6878893492,S&C,2022-03-25T06:59:19Z,WeightTraining,0.0,4727,4727,0,1,0.0,0.0,107.5,147.0,0
341,6870497986,2x,2022-03-23T14:54:22Z,Rowing,6662.9,3748,2805,0.0,9,2.375,4.352,145.7,178.0,20.1
342,6868346877,S&C,2022-03-23T06:56:01Z,WeightTraining,0.0,3634,3634,0,0,0.0,0.0,141.9,179.0,0
343,6865417703,3x10’ r20,2022-03-22T17:13:00Z,Rowing,0.0,2046,2046,0,4,0.0,0.0,172.1,188.0,20.2
344,6862681754,Morning Run,2022-03-22T06:38:40Z,Run,10066.5,3614,3601,80.0,18,2.795,5.496,154.6,165.0,83.7
345,6860177028,UT2,2022-03-21T17:03:56Z,Rowing,0.0,3847,3847,0,5,0.0,0.0,152.4,163.0,20.3
346,6857756406,S&C,2022-03-21T07:00:56Z,WeightTraining,0.0,5246,5246,0,2,0.0,0.0,119.1,178.0,0
347,6854730123,Afternoon Run,2022-03-20T15:08:48Z,Run,6976.3,2519,2492,65.0,9,2.799,7.034,149.7,177.0,82.8
348,6851772979,2x,2022-03-20T07:28:37Z,Rowing,3343.4,2810,1526,0.0,7,2.191,3.848,119.2,154.0,18.8
349,6846321854,2x,2022-03-19T07:19:41Z,Rowing,4627.0,3159,2556,0.0,7,1.81,4.286,109.5,150.0,19.3
350,6844249799,Afternoon Run,2022-03-18T17:58:47Z,Run,3476.9,1377,1374,20.0,9,2.53,3.283,150.0,158.0,83.3
351,6844086188,3x2k reality check,2022-03-18T17:11:50Z,Rowing,0.0,2179,2179,0,6,0.0,0.0,163.4,190.0,24.3
352,6841717590,S&C,2022-03-18T06:55:17Z,WeightTraining,0.0,4108,4108,0,2,0.0,0.0,129.4,172.0,0
353,6833660190,1x,2022-03-16T14:54:02Z,Rowing,6339.3,2568,2546,0.0,7,2.49,3.624,145.2,165.0,17.5
354,6831728189,S&C,2022-03-16T06:58:26Z,WeightTraining,0.0,4214,4214,0,4,0.0,0.0,135.9,179.0,0
355,6828513986,10x 1’ on 1’ off @24,2022-03-15T16:31:03Z,Rowing,0.0,1149,1149,0,3,0.0,0.0,162.9,179.0,23.2
356,6826351679,Morning Run,2022-03-15T06:59:10Z,Run,10027.9,3689,3624,107.0,15,2.767,4.09,148.6,161.0,84.6
357,6823687866,UT2,2022-03-14T17:02:39Z,Rowing,0.0,2950,2950,0,4,0.0,0.0,150.9,162.0,19.8
358,6821448071,S&C,2022-03-14T07:02:55Z,WeightTraining,0.0,4241,4241,0,3,0.0,0.0,128.9,171.0,0
359,6810683659,Morning Run,2022-03-12T08:26:12Z,Run,9218.0,3046,3037,70.0,12,3.035,4.953,162.2,186.0,85.2
360,6806109985,S&C,2022-03-11T07:00:03Z,WeightTraining,0.0,3714,3714,0,1,0.0,0.0,134.3,172.0,0
361,6798888606,UT2,2022-03-09T17:50:26Z,Ride,0.0,4801,4801,0,4,0.0,0.0,145.5,161.0,0
362,6795957338,S&C,2022-03-09T07:00:12Z,WeightTraining,0.0,4403,4403,0,1,0.0,0.0,127.7,174.0,0
363,6793114760,6x5’ r20,2022-03-08T17:08:18Z,Rowing,0.0,2410,2410,0,1,0.0,0.0,162.2,185.0,20.4
364,6790610287,Morning Run,2022-03-08T07:06:23Z,Run,8191.1,2932,2900,81.0,10,2.825,3.936,151.8,166.0,85.3
365,6788226112,3x10’ on erg bike,2022-03-07T17:41:18Z,Ride,0.0,2041,2041,0,3,0.0,0.0,166.7,188.0,0
366,6785895471,S&C,2022-03-07T07:02:28Z,WeightTraining,0.0,3772,3772,0,2,0.0,0.0,123.7,169.0,0
367,6781771229,30’ feet out,2022-03-06T12:07:14Z,Rowing,0.0,1807,1807,0,2,0.0,0.0,154.2,173.0,19.6
368,6781485868,UT2/3,2022-03-06T11:15:37Z,Ride,0.0,2701,2701,0,2,0.0,0.0,132.8,149.0,0
369,6775974795,Lunch Run,2022-03-05T11:56:17Z,Run,6639.9,2185,2176,68.0,9,3.051,4.71,115.6,179.0,85.5
370,6772366609,10x1’,2022-03-04T17:06:01Z,Rowing,0.0,1173,1173,0,3,0.0,0.0,162.1,180.0,23.4
371,6770228444,S&C,2022-03-04T07:01:39Z,WeightTraining,0.0,4325,4325,0,4,0.0,0.0,130.4,173.0,0
372,6762794815,20’ feet out UT1,2022-03-02T18:13:10Z,Rowing,0.0,1206,1206,0,6,0.0,0.0,119.3,139.0,20.1
373,6762652790,UT2/3,2022-03-02T17:27:53Z,Ride,0.0,2412,2412,0,3,0.0,0.0,118.9,143.0,0
374,6760161976,S&C,2022-03-02T07:01:01Z,WeightTraining,0.0,4355,4355,0,7,0.0,0.0,133.2,179.0,0
375,6757239960,20’ max wattbike,2022-03-01T17:02:37Z,Ride,0.0,1207,1207,0,2,0.0,0.0,169.6,188.0,0
376,6754857507,Morning Run,2022-03-01T07:20:13Z,Run,8016.7,3028,3000,105.0,16,2.672,3.68,152.5,166.0,84.5
377,6751878787,10’,2022-02-28T16:04:19Z,Rowing,0.0,601,601,0,4,0.0,0.0,157.4,168.0,20.3
378,6751790229,UT2,2022-02-28T14:44:44Z,Ride,0.0,4201,4201,0,3,0.0,0.0,155.7,164.0,0
379,6750066172,S&C,2022-02-28T07:00:30Z,WeightTraining,0.0,4265,4265,0,3,0.0,0.0,124.4,167.0,0
380,6741760391,Afternoon Run,2022-02-26T15:57:11Z,Run,6921.1,2060,2060,32.0,10,3.36,5.602,172.0,180.0,84.1
381,6739350178,UT2,2022-02-26T08:54:28Z,Ride,0.0,3600,3600,0,1,0.0,0.0,146.9,163.0,0
382,6734690268,S&C,2022-02-25T07:00:28Z,WeightTraining,0.0,3593,3593,0,4,0.0,0.0,110.8,148.0,0
383,6727456286,Afternoon Run,2022-02-23T16:53:45Z,Run,6036.2,2135,2082,97.0,18,2.899,4.67,147.2,162.0,83.6
384,6724982692,S&C,2022-02-23T07:00:07Z,WeightTraining,0.0,4345,4345,0,3,0.0,0.0,131.8,180.0,0
385,6721778458,3x10’ on erg bike,2022-02-22T15:59:06Z,Ride,0.0,2043,2043,0,2,0.0,0.0,166.5,188.0,0
386,6717655180,UT2/3,2022-02-21T18:15:50Z,Ride,0.0,4801,4801,0,6,0.0,0.0,134.8,156.0,0
387,6714996349,S&C,2022-02-21T07:04:41Z,WeightTraining,0.0,3785,3785,0,3,0.0,0.0,126.0,171.0,0
388,6709835809,8+,2022-02-20T07:24:45Z,Rowing,15002.6,5722,5400,10.1,11,2.778,5.183,145.3,184.0,22.7
389,6706724470,S&C,2022-02-19T13:59:14Z,WeightTraining,0.0,4876,4876,0,2,0.0,0.0,118.1,168.0,0
390,6704629610,8+,2022-02-19T07:25:35Z,Rowing,9311.2,5004,4000,0.0,10,2.328,4.177,118.9,146.0,20.1
391,6692180104,Long time no run,2022-02-16T14:47:47Z,Run,5813.4,2192,2120,51.0,9,2.742,5.073,144.5,157.0,83.5
392,6690537220,S&C,2022-02-16T07:00:35Z,WeightTraining,0.0,4453,4453,0,4,0.0,0.0,127.4,182.0,0
393,6687825217,UT2,2022-02-15T16:51:21Z,Ride,0.0,4804,4804,0,3,0.0,0.0,150.1,163.0,0
394,6682907382,UT2,2022-02-14T17:00:54Z,Ride,0.0,4017,4017,0,4,0.0,0.0,150.9,164.0,0
395,6680741962,S&C,2022-02-14T06:56:53Z,WeightTraining,0.0,4499,4499,0,5,0.0,0.0,110.7,141.0,0
396,6669647748,8+,2022-02-12T07:35:31Z,Rowing,5092.3,4349,2975,0.0,6,1.712,10.03,100.4,150.0,21.1
397,6667372496,5k,2022-02-11T18:00:22Z,Rowing,0.0,1214,1214,0,5,0.0,0.0,186.3,192.0,27.4
398,6664858930,S&C,2022-02-11T07:03:43Z,WeightTraining,0.0,3467,3467,0,0,0.0,0.0,108.3,163.0,0
399,6656590257,8+,2022-02-09T14:38:25Z,Rowing,14240.5,6190,4774,0.0,10,2.983,4.8,140.6,178.0,23.2
400,6654376505,S&C,2022-02-09T06:59:22Z,WeightTraining,0.0,3340,3340,0,1,0.0,0.0,124.7,176.0,0
401,6648856287,4+,2022-02-08T06:57:23Z,Rowing,6699.0,3416,2956,0.0,12,2.266,4.892,120.8,172.0,20.7
402,6646126130,5k prep,2022-02-07T17:16:19Z,Rowing,0.0,1512,1512,0,4,0.0,0.0,171.8,192.0,27.7
403,6643890235,S&C,2022-02-07T07:00:04Z,WeightTraining,0.0,3795,3795,0,3,0.0,0.0,117.2,165.0,0
404,6638636350,8+,2022-02-06T07:44:23Z,Rowing,10006.8,3866,3570,0.0,7,2.803,4.01,150.6,178.0,20.6
405,6633262184,COB fixture,2022-02-05T07:48:59Z,Rowing,8158.8,4429,2664,0.0,9,3.063,4.98,157.0,185.0,29.3
406,6630962836,UT2,2022-02-04T17:02:19Z,Ride,0.0,3601,3601,0,1,0.0,0.0,150.0,164.0,0
407,6628742172,S&C,2022-02-04T06:57:44Z,WeightTraining,0.0,3976,3976,0,4,0.0,0.0,128.4,170.0,0
408,6623829501,8+,2022-02-03T07:01:39Z,Rowing,5823.0,2761,2340,0.0,10,2.488,4.143,126.4,164.0,19.1
409,6620746345,8+,2022-02-02T14:35:56Z,Rowing,15368.2,5708,5149,9.7,13,2.985,5.316,148.8,179.0,21.9
410,6618776104,S&C,2022-02-02T07:00:07Z,WeightTraining,0.0,4512,4512,0,4,0.0,0.0,130.6,179.0,0
411,6615795868,3x10’,2022-02-01T17:09:23Z,Rowing,0.0,2049,2049,0,4,0.0,0.0,171.9,189.0,20.2
