,,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence,time_of_day,average_split
x,598,Legs,2021-09-15,WeightTraining,0.0,4445.0,4445.0,0.0,0.0,0.0,0.0,115.4,155.0,0.0,09:33:37,
x,599,Afternoon Ride,2021-09-14,Ride,0.0,3603.0,3603.0,0.0,0.0,0.0,0.0,146.4,160.0,0.0,17:46:37,
x,600,Morning Run,2021-09-14,Run,8034.3,2703.0,2657.0,66.0,8.0,3.024,4.3,164.0,180.0,83.5,10:22:37,
x,601,Uppers,2021-09-13,WeightTraining,0.0,3557.0,3557.0,0.0,1.0,0.0,0.0,121.4,149.0,0.0,07:58:05,
x,602,Afternoon Run,2021-09-12,Run,8099.8,2840.0,2792.0,94.0,7.0,2.901,4.2,158.9,176.0,82.7,17:05:16,
y,276,30r20,2021-09-11,Rowing,7076.0,1800.0,,,,3.931111111,,,,20.0,,02:07.1
x,603,Full body,2021-09-10,WeightTraining,0.0,3944.0,3944.0,0.0,1.0,0.0,0.0,97.4,140.0,0.0,10:08:16,
y,350,,2021-09-10,Run,10040.0,3656.0,,,,2.746170678,,,,,,00:00.0
x,604,Evening Run,2021-09-09,Run,5738.4,1983.0,1971.0,45.0,12.0,2.911,4.7,152.8,166.0,83.3,19:03:28,
x,605,Lowers,2021-09-08,WeightTraining,0.0,3870.0,3870.0,0.0,1.0,0.0,0.0,135.9,168.0,0.0,07:48:02,
x,606,Morning Swim,2021-09-07,Swim,2950.0,3315.0,3060.0,0.0,10.0,0.964,5.4,150.9,173.0,0.0,07:35:47,
x,607,Afternoon Ride,2021-09-06,Ride,0.0,3604.0,3604.0,0.0,0.0,0.0,0.0,139.3,154.0,0.0,17:26:59,
x,608,Uppers,2021-09-06,WeightTraining,0.0,3870.0,3870.0,0.0,2.0,0.0,0.0,118.4,146.0,0.0,08:28:48,
x,609,Lunch Run,2021-09-05,Run,18106.2,5949.0,5948.0,64.0,20.0,3.044,5.1,169.4,180.0,85.0,11:31:02,
x,610,Full body,2021-09-04,WeightTraining,0.0,3535.0,3535.0,0.0,4.0,0.0,0.0,125.0,164.0,0.0,10:22:41,
x,611,Chichester plod,2021-09-03,Run,8135.1,3250.0,2742.0,39.0,13.0,2.967,4.7,156.9,174.0,84.4,07:47:37,
x,612,Lunch Run,2021-09-01,Run,6809.5,2243.0,2243.0,16.0,13.0,3.036,3.9,161.5,170.0,84.3,12:16:24,
x,613,Bank holiday long run,2021-08-30,Run,16194.2,5060.0,5054.0,32.0,18.0,3.204,4.2,172.6,182.0,84.8,10:49:39,
x,614,Short and sharp,2021-08-28,Run,4260.5,1143.0,1143.0,6.0,9.0,3.727,4.4,157.2,195.0,84.6,17:41:14,
x,615,Morning Run,2021-08-27,Run,8128.2,2694.0,2654.0,92.0,11.0,3.063,4.3,168.8,180.0,84.0,10:35:24,
x,616,Rowing,2021-08-26,Rowing,7006.8,4148.0,2647.0,0.0,7.0,2.647,4.7,132.0,168.0,21.3,18:21:35,
x,617,Afternoon Run,2021-08-23,Run,16136.3,5239.0,5207.0,143.0,16.0,3.099,4.2,168.6,179.0,84.5,17:41:31,
x,618,Morning Ride,2021-08-22,Ride,0.0,3746.0,3746.0,0.0,0.0,0.0,0.0,123.8,146.0,0.0,09:49:01,
x,619,Morning Run,2021-08-21,Run,6863.0,2539.0,2527.0,27.0,5.0,2.716,3.8,151.7,162.0,84.1,08:20:42,
x,620,2x15’ erg,2021-08-20,Rowing,0.0,1930.0,1930.0,0.0,3.0,0.0,0.0,158.5,170.0,19.8,18:22:28,
x,621,Legs,2021-08-20,WeightTraining,0.0,4783.0,4783.0,0.0,1.0,0.0,0.0,126.5,175.0,0.0,12:15:10,
x,622,Morning Ride,2021-08-19,Ride,0.0,4500.0,4500.0,0.0,2.0,0.0,0.0,147.0,161.0,0.0,10:48:01,
x,623,Uppers,2021-08-18,WeightTraining,0.0,3935.0,3935.0,0.0,2.0,0.0,0.0,108.7,146.0,0.0,08:51:51,
x,624,Evening Run,2021-08-17,Run,10203.2,2888.0,2881.0,73.0,16.0,3.542,5.2,182.8,193.0,83.3,20:00:27,
x,625,Lunch Ride,2021-08-10,Ride,0.0,3604.0,3604.0,0.0,3.0,0.0,0.0,154.1,167.0,0.0,12:11:25,
y,279,3x2k,2021-08-10,Rowing,6000.0,1513.1,,,,3.96536911,,,,,,02:06.0
x,626,Lunch Run,2021-08-09,Run,8018.4,2361.0,2357.0,58.0,13.0,3.402,4.6,182.7,193.0,84.6,11:56:06,
x,627,Legs,2021-08-08,WeightTraining,0.0,3839.0,3839.0,0.0,2.0,0.0,0.0,128.6,171.0,0.0,11:34:54,
x,628,Afternoon Run,2021-08-07,Run,13105.0,4269.0,4230.0,142.0,11.0,3.098,5.7,170.4,192.0,83.2,17:06:54,
x,629,Uppers,2021-08-07,WeightTraining,0.0,4087.0,4087.0,0.0,1.0,0.0,0.0,116.3,154.0,0.0,11:24:09,
x,630,Lunch Ride,2021-08-06,Ride,19676.8,4937.0,4060.0,238.0,10.0,4.847,9.5,123.3,166.0,0.0,11:29:29,
x,631,Morning Run,2021-08-05,Run,8062.6,2791.0,2721.0,97.0,11.0,2.963,4.5,163.1,175.0,82.9,10:18:12,
x,632,Weights,2021-08-04,WeightTraining,0.0,3705.0,3705.0,0.0,0.0,0.0,0.0,118.5,147.0,0.0,18:42:00,
x,633,Evening Run,2021-08-03,Run,8348.8,3484.0,3453.0,72.0,9.0,2.418,6.8,146.9,173.0,79.3,18:42:58,
x,634,Morning Swim,2021-08-03,Swim,2500.0,2824.0,2593.0,0.0,4.0,0.964,6.4,159.4,184.0,0.0,07:40:26,
x,635,Lowers,2021-08-02,WeightTraining,0.0,4205.0,4205.0,0.0,1.0,0.0,0.0,126.5,168.0,0.0,10:47:46,
x,636,Evening Run,2021-08-01,Run,8093.6,2449.0,2449.0,64.0,14.0,3.305,4.2,172.8,181.0,83.8,18:39:53,
x,637,Uppers,2021-08-01,WeightTraining,0.0,3320.0,3320.0,0.0,1.0,0.0,0.0,111.1,153.0,0.0,10:10:31,
x,638,Ben Nevis!,2021-07-29,Hike,16108.9,21638.0,17348.0,1379.0,20.0,0.929,2.2,110.6,161.0,52.2,10:32:23,
x,639,Morning Hike,2021-07-27,Hike,4416.7,7628.0,5214.0,451.0,17.0,0.847,5.3,112.4,150.0,53.9,10:10:56,
x,640,Leg day,2021-07-25,WeightTraining,0.0,4723.0,4723.0,0.0,1.0,0.0,0.0,121.9,171.0,0.0,17:25:44,
x,641,Morning Swim,2021-07-25,Swim,2500.0,2998.0,2679.0,0.0,3.0,0.933,3.9,137.5,162.0,0.0,09:03:49,
x,642,Evening Run,2021-07-24,Run,6479.1,2007.0,1995.0,61.0,11.0,3.248,5.1,165.2,176.0,83.8,19:47:53,
x,643,Full body,2021-07-24,WeightTraining,0.0,3697.0,3697.0,0.0,1.0,0.0,0.0,118.9,153.0,0.0,15:10:27,
x,644,Afternoon Ride,2021-07-23,Ride,0.0,3612.0,3612.0,0.0,4.0,0.0,0.0,140.6,165.0,0.0,17:22:38,
x,645,Uppers,2021-07-22,WeightTraining,0.0,3722.0,3722.0,0.0,3.0,0.0,0.0,106.2,146.0,0.0,11:23:32,
x,646,Legs,2021-07-21,WeightTraining,0.0,4324.0,4324.0,0.0,4.0,0.0,0.0,131.5,175.0,0.0,12:56:14,
x,647,Morning Ride,2021-07-20,Ride,0.0,3601.0,3601.0,0.0,3.0,0.0,0.0,149.9,166.0,0.0,10:28:38,
x,648,Morning Run,2021-07-19,Run,12004.7,3794.0,3787.0,68.0,16.0,3.17,5.0,174.8,191.0,84.4,07:47:09,
x,649,Full body weights,2021-07-18,WeightTraining,0.0,4655.0,4655.0,0.0,3.0,0.0,0.0,132.8,171.0,0.0,10:12:45,
x,650,Morning Swim,2021-07-17,Swim,2875.0,3122.0,2885.0,0.0,3.0,0.997,5.8,148.5,180.0,0.0,07:58:48,
x,651,Afternoon Run,2021-07-16,Run,6567.3,1946.0,1941.0,55.0,18.0,3.383,4.4,171.5,186.0,83.3,17:45:17,
x,652,Bosham and back,2021-07-15,Ride,15065.4,10197.0,3409.0,36.0,4.0,4.419,8.8,112.7,137.0,0.0,12:08:25,
x,653,Leg day,2021-07-14,WeightTraining,0.0,4460.0,4460.0,0.0,1.0,0.0,0.0,122.1,155.0,0.0,10:30:14,
x,654,Morning Run,2021-07-13,Run,9158.5,3080.0,2911.0,21.0,11.0,3.146,4.6,158.8,192.0,83.7,09:16:20,
x,655,Full body,2021-07-12,WeightTraining,0.0,3089.0,3089.0,0.0,0.0,0.0,0.0,110.5,150.0,0.0,08:20:13,
y,278,30r20,2021-07-12,Rowing,7210.0,1800.0,,,,4.005555556,,,,20.0,,02:04.8
x,656,Wattbike,2021-07-11,Ride,0.0,1266.0,1266.0,0.0,4.0,0.0,0.0,164.3,188.0,0.0,09:53:39,
x,657,Lowers,2021-07-10,WeightTraining,0.0,3428.0,3428.0,0.0,3.0,0.0,0.0,122.7,166.0,0.0,09:20:31,
x,658,Wattbike,2021-07-09,Ride,0.0,3002.0,3002.0,0.0,3.0,0.0,0.0,138.3,161.0,0.0,12:08:03,
x,659,Uppers,2021-07-08,WeightTraining,0.0,3405.0,3405.0,0.0,3.0,0.0,0.0,108.4,137.0,0.0,15:47:07,
x,660,Lunch Run,2021-07-08,Run,8030.6,2880.0,2721.0,91.0,11.0,2.951,4.6,162.7,174.0,83.6,11:06:52,
x,661,Lunch Swim,2021-07-07,Swim,2650.0,2968.0,2560.0,0.0,2.0,1.035,10.6,158.3,195.0,0.0,11:59:39,
x,662,Evening Run,2021-07-06,Run,5844.8,2049.0,1999.0,56.0,9.0,2.924,4.5,145.9,168.0,83.1,18:16:59,
x,663,Lunch Activity,2021-07-04,Rowing,1270.8,371.0,311.0,0.0,3.0,4.086,4.7,139.0,165.0,34.8,12:12:43,
x,664,Lunch Activity,2021-07-04,Rowing,2702.5,1225.0,1091.0,0.0,1.0,2.477,5.1,128.5,147.0,22.9,11:39:18,
x,665,Evening Activity,2021-07-03,Rowing,1267.3,365.0,327.0,0.0,1.0,3.876,4.6,139.8,153.0,34.0,18:21:28,
x,666,Afternoon Activity,2021-07-03,Rowing,2897.7,1188.0,1109.0,0.0,1.0,2.613,5.4,130.9,161.0,22.4,17:47:08,
x,667,Lunch Activity,2021-07-03,Rowing,1309.1,387.0,344.0,0.0,3.0,3.806,5.1,168.0,177.0,33.4,12:41:58,
x,668,Lunch Activity,2021-07-03,Rowing,2817.7,1212.0,1130.0,0.0,3.0,2.494,5.0,131.8,150.0,22.8,12:01:06,
x,669,Lunch Activity,2021-07-02,Rowing,1285.3,329.0,329.0,0.0,5.0,3.907,4.4,132.0,142.0,33.1,12:34:02,
x,670,Lunch Activity,2021-07-02,Rowing,2090.2,952.0,867.0,0.0,5.0,2.411,5.0,138.3,164.0,20.9,11:54:07,
x,671,Morning Activity,2021-07-01,Rowing,5487.8,2257.0,2096.0,0.0,4.0,2.618,5.2,125.6,159.0,21.4,08:57:21,
x,672,Morning Activity,2021-06-30,Rowing,7273.4,3787.0,2269.0,0.0,7.0,3.206,4.9,129.6,164.0,25.3,08:33:22,
x,673,Morning Activity,2021-06-29,Rowing,10131.0,5158.0,3195.0,0.0,3.0,3.171,5.2,126.7,150.0,24.5,07:01:46,
x,674,Morning Activity,2021-06-28,Rowing,9754.5,4438.0,2983.0,0.0,5.0,3.27,4.8,124.9,163.0,24.3,09:29:35,
x,675,Morning Activity,2021-06-27,Rowing,5562.0,2254.0,1668.0,0.0,5.0,3.335,4.7,129.9,164.0,26.7,09:50:37,
x,676,Morning Activity,2021-06-27,Rowing,8691.0,3325.0,2980.0,5.0,4.0,2.916,4.4,129.2,156.0,21.5,08:21:22,
x,677,Morning Activity,2021-06-26,Rowing,11770.6,4823.0,3931.0,5.0,6.0,2.994,4.5,121.0,157.0,23.3,09:34:27,
x,678,Morning Activity,2021-06-26,Rowing,8600.8,3072.0,3009.0,2.3,5.0,2.858,6.5,127.3,156.0,21.2,07:54:30,
x,679,Morning Activity,2021-06-25,Rowing,8572.5,4567.0,2950.0,0.0,4.0,2.906,4.5,119.5,156.0,23.6,09:57:43,
x,680,Evening Run,2021-06-24,Run,7178.3,2375.0,2296.0,61.0,6.0,3.126,4.7,158.5,171.0,83.0,18:11:58,
x,681,Lunch Activity,2021-06-23,Rowing,8106.6,3837.0,3022.0,0.0,4.0,2.683,3.9,113.4,145.0,20.4,12:07:50,
x,682,Morning Activity,2021-06-23,Rowing,5754.3,3224.0,2764.0,0.0,2.0,2.082,3.9,111.8,151.0,22.7,10:31:37,
x,683,Morning Activity,2021-06-22,Rowing,10355.6,4067.0,3368.0,5.0,8.0,3.075,4.5,129.6,160.0,23.0,06:50:15,
y,255,4x750,2021-06-22,Rowing,3000.0,704.0,,,,4.261363636,,146,,,,01:57.4
x,684,Afternoon Activity,2021-06-21,Rowing,10850.9,5367.0,3926.0,5.0,3.0,2.764,5.4,126.9,160.0,20.2,17:16:48,
y,254,8x500,2021-06-20,Rowing,4000.0,919.0,,,,4.352557127,,155,,,,01:54.9
x,685,Afternoon Ride,2021-06-19,Ride,44879.0,11822.0,9533.0,393.0,11.0,4.708,11.7,120.3,151.0,0.0,15:49:54,
x,686,Afternoon Run,2021-06-18,Run,4615.3,1572.0,1567.0,59.0,3.0,2.945,4.3,155.9,181.0,83.1,15:09:16,
y,253,UT2,2021-06-17,Rowing,9901.0,2700.0,,,,3.667037037,,166,,20.0,,02:16.3
x,687,Afternoon Run,2021-06-16,Run,5649.1,1914.0,1871.0,49.0,5.0,3.019,5.2,161.0,175.0,83.3,17:40:07,
x,688,Afternoon Run,2021-06-10,Run,5275.9,1735.0,1735.0,13.0,8.0,3.041,5.1,157.6,169.0,83.1,16:49:11,
y,251,UT2,2021-06-10,Rowing,8609.0,2400.0,,,,3.587083333,,153,,20.0,,02:19.4
y,252,,2021-06-10,Run,5200.0,1680.0,,,,3.095238095,,159,,,,00:00.0
x,689,Afternoon Activity,2021-06-09,Rowing,10004.4,5075.0,4051.0,0.0,3.0,2.47,5.1,119.1,155.0,20.9,15:00:05,
y,250,UT2,2021-06-08,Rowing,10000.0,3000.0,,,,3.333333333,,161,,20.0,,02:19.7
x,690,MET final (in quad),2021-06-06,Rowing,2065.0,504.0,488.0,0.0,8.0,4.232,4.8,137.5,148.0,31.5,11:47:22,
x,691,MET final,2021-06-05,Rowing,2055.5,492.0,471.0,0.0,13.0,4.364,5.2,165.0,175.0,34.0,17:58:35,
x,692,MET warm up,2021-06-05,Rowing,3370.6,1679.0,1477.0,2.0,5.0,2.282,4.0,138.4,165.0,22.3,17:09:37,
x,693,MET regatta TT,2021-06-05,Rowing,2196.0,662.0,625.0,0.0,6.0,3.514,5.1,170.9,184.0,32.1,14:50:42,
y,249,2x15’ (each w 2x2’ @TP),2021-06-04,Rowing,6712.0,1800.0,,,,3.728888889,,164,,,,02:14.0
x,694,Morning Activity,2021-06-03,Rowing,9506.2,3542.0,3361.0,0.0,5.0,2.828,5.3,140.5,165.0,23.3,06:56:50,
x,695,Evening Run,2021-05-31,Run,5341.5,1849.0,1753.0,9.0,10.0,3.047,4.0,151.0,180.0,83.0,18:43:18,
x,696,Morning Activity,2021-05-30,Rowing,12332.8,5595.0,4497.0,0.0,6.0,2.742,5.2,124.7,166.0,24.3,06:56:50,
x,697,Rowing,2021-05-29,Rowing,15015.6,5498.0,5170.0,5.0,10.0,2.904,4.4,119.7,148.0,20.7,07:07:42,
y,248,8x500m,2021-05-28,Rowing,4000.0,928.0,,,,4.310344828,,157,,,,01:56.0
y,247,UT2,2021-05-27,Rowing,12000.0,3322.0,,,,3.612281758,,156,,20.0,,02:18.4
y,246,UT2,2021-05-26,Rowing,10000.0,2820.0,,,,3.546099291,,153,,20.0,,02:19.9
y,245,4x750m,2021-05-25,Rowing,3000.0,679.0,,,,4.41826215,,158,,,,01:53.1
y,244,8x500m,2021-05-22,Rowing,4000.0,893.0,,,,4.479283315,,162,,,,01:51.7
y,243,4x750m,2021-05-18,Rowing,3000.0,682.0,,,,4.398826979,,160,,,,01:53.8
y,242,2k Test,2021-05-14,Rowing,2000.0,459.0,,,,4.357298475,,,,,,01:54.7
y,241,2x500m 2k prep,2021-05-13,Rowing,1000.0,229.0,,,,4.366812227,,,,,,01:54.8
y,274,30r20,2021-05-10,Rowing,6866.0,1800.0,,,,3.814444444,,,,20.0,,02:11.0
y,240,8x500m,2021-05-08,Rowing,4000.0,858.0,,,,4.662004662,,162,,,,01:52.3
y,239,S&C,2021-05-07,Weight Training,0.0,2700.0,,,,0.0,,120,,,,00:00.0
x,698,Morning Single,2021-05-06,Rowing,0.0,3217.0,3217.0,0.0,6.0,0.0,0.0,158.6,170.0,18.4,07:06:00,
y,237,Water - Mileage,2021-05-06,Rowing,8800.0,3000.0,,,,2.933333333,,159,,,,00:00.0
y,238,UT2,2021-05-06,Rowing,12000.0,3235.0,,,,3.70942813,,151,,20.0,,02:14.8
x,699,Single,2021-05-05,Rowing,0.0,4994.0,4994.0,0.0,6.0,0.0,0.0,147.4,172.0,19.2,14:26:03,
y,236,Water - Mileage,2021-05-05,Rowing,14000.0,4800.0,,,,2.916666667,,146,,,,00:00.0
x,700,3 x 1k,2021-05-04,Rowing,0.0,3650.0,3650.0,0.0,18.0,0.0,0.0,138.4,171.0,22.2,06:56:10,
y,235,20@20,2021-05-04,Rowing,4877.0,1200.0,,,,4.064166667,,179,,20.0,,02:03.0
x,701,LTR run group 2,2021-05-02,Run,2418.8,1055.0,1055.0,0.0,9.0,2.293,3.4,149.7,177.0,82.5,13:34:34,
x,702,LTR run,2021-05-02,Run,2402.2,971.0,971.0,0.0,7.0,2.474,3.1,137.2,158.0,78.0,12:24:42,
x,703,Rowing,2021-05-02,Rowing,0.0,4264.0,4264.0,0.0,4.0,0.0,0.0,122.9,140.0,20.5,07:12:20,
y,234,8x500m,2021-04-30,Rowing,4000.0,903.0,,,,4.429678848,,162,,,,01:52.8
y,233,UT2,2021-04-29,Rowing,14000.0,3900.0,,,,3.58974359,,161,,20.0,,02:16.5
x,704,Rowing,2021-04-27,Rowing,0.0,3555.0,3555.0,0.0,2.0,0.0,0.0,123.9,151.0,20.7,06:59:59,
y,232,20@20,2021-04-27,Rowing,4848.0,1200.0,,,,4.04,,180,,20.0,,02:03.7
x,705,Rowing,2021-04-25,Rowing,11485.5,4511.0,3905.0,8.1,9.0,2.941,4.7,132.9,167.0,20.8,07:22:09,
x,706,Rowing,2021-04-24,Rowing,11858.0,4768.0,4137.0,5.0,10.0,2.866,4.7,123.7,157.0,21.5,07:30:08,
x,707,Run to car,2021-04-23,Run,1864.1,756.0,715.0,25.0,3.0,2.607,3.8,151.9,169.0,82.7,19:42:11,
y,231,8x500m,2021-04-23,Rowing,4000.0,903.0,,,,4.429678848,,155,,,,01:52.9
y,230,UT2,2021-04-22,Rowing,14000.0,3900.0,,,,3.58974359,,163,,20.0,,02:17.7
x,708,Afternoon Activity,2021-04-21,Rowing,11031.6,5098.0,4453.0,0.0,10.0,2.477,4.5,120.0,157.0,20.5,14:29:55,
y,229,S&C,2021-04-21,Weight Training,0.0,3900.0,,,,0.0,,135,,,,00:00.0
x,709,Morning Activity,2021-04-20,Rowing,8596.4,3304.0,3181.0,8.1,13.0,2.702,4.1,129.9,150.0,20.9,07:00:16,
y,228,20@20,2021-04-20,Rowing,4844.0,1200.0,,,,4.036666667,,180,,20.0,,02:03.8
x,710,Afternoon Run,2021-04-19,Run,8752.4,2918.0,2703.0,71.0,18.0,3.238,5.8,152.8,180.0,83.7,16:25:17,
y,226,S&C,2021-04-19,Weight Training,0.0,3300.0,,,,0.0,,127,,,,00:00.0
y,227,,2021-04-19,Run,8750.0,2700.0,,,,3.240740741,,156,,,,0
x,711,Morning Activity,2021-04-18,Rowing,12203.6,5034.0,4414.0,0.0,16.0,2.765,4.1,116.6,142.0,19.3,07:31:11,
x,712,Rowing,2021-04-17,Rowing,11443.4,4899.0,4372.0,5.0,13.0,2.617,4.2,137.4,162.0,18.7,07:27:23,
x,713,Evening Run,2021-04-16,Run,3414.4,1370.0,1255.0,62.0,10.0,2.721,4.3,149.4,178.0,82.7,18:43:03,
y,225,8x500m,2021-04-16,Rowing,4000.0,907.0,,,,4.41014333,,157,,,,01:53.3
y,224,UT2,2021-04-15,Rowing,14000.0,3900.0,,,,3.58974359,,161,,20.0,,02:16.2
x,714,Evening Run,2021-04-14,Run,9298.3,2818.0,2749.0,16.0,18.0,3.382,4.0,164.2,193.0,84.4,18:03:34,
y,222,S&C,2021-04-14,Weight Training,0.0,3900.0,,,,0.0,,123,,,,0
y,223,,2021-04-14,Run,9300.0,2750.0,,,,3.381818182,,163,,,,0
y,221,UT2,2021-04-13,Rowing,14000.0,3900.0,,,,3.58974359,,167,,20.0,,02:17.5
y,220,S&C,2021-04-12,Weight Training,0.0,3300.0,,,,0.0,,120,,,,00:00.0
y,219,UT2,2021-04-11,Rowing,14000.0,3900.0,,,,3.58974359,,158,,20.0,,02:17.6
x,715,Recovery run,2021-04-10,Run,6363.7,2003.0,1997.0,49.0,14.0,3.187,4.2,163.4,193.0,84.5,17:55:25,
y,217,8x500m,2021-04-10,Rowing,4000.0,2190.0,,,,1.826484018,,155,,,,01:54.5
y,218,,2021-04-10,Run,6330.0,2010.0,,,,3.149253731,,163,,,,0
y,215,S&C,2021-04-09,Weight Training,0.0,3600.0,,,,0.0,,129,,,,0
y,216,UT2,2021-04-09,Rowing,12000.0,3420.0,,,,3.50877193,,162,,20.0,,02:16.1
x,716,Lunch Run,2021-04-08,Run,7506.8,2330.0,2196.0,79.6,13.0,3.418,4.8,0.0,0.0,0.0,12:02:53,
y,214,,2021-04-08,Run,7500.0,2196.0,,,,3.415300546,,157,,,,00:00.0
x,717,Rowing ,2021-04-07,Rowing,0.0,4260.0,4260.0,0.0,14.0,0.0,0.0,133.1,155.0,21.4,09:13:12,
x,718,Rowing,2021-04-07,Rowing,0.0,3069.0,3069.0,0.0,7.0,0.0,0.0,121.7,149.0,21.2,07:28:23,
y,212,20@20 ,2021-04-07,Rowing,4827.0,1200.0,,,,4.0225,,179,,20.0,,02:04.3
y,213,UT2,2021-04-07,Ride,20000.0,3000.0,,,,6.666666667,,126,,,,00:00.0
x,719,Rowing,2021-04-06,Rowing,0.0,4223.0,4223.0,0.0,16.0,0.0,0.0,121.3,148.0,21.9,09:22:12,
x,720,Rowing,2021-04-05,Rowing,8840.6,3214.0,3090.0,5.0,14.0,2.861,3.8,119.8,140.0,20.1,09:18:18,
x,721,Rowing,2021-04-05,Rowing,6401.1,3171.0,2954.0,0.0,9.0,2.167,4.3,127.3,148.0,18.9,07:27:43,
y,210,UT2,2021-04-05,Rowing,12000.0,3420.0,,,,3.50877193,,156,,20.0,,02:16.2
x,722,Lunch Run,2021-04-04,Run,13777.7,4604.0,4398.0,149.0,23.0,3.133,5.9,162.6,193.0,83.4,12:28:47,
y,211,,2021-04-04,Run,13780.0,4393.0,,,,3.136808559,,163,,,,00:00.0
y,209,2k Test ,2021-04-03,Rowing,2000.0,467.0,,,,4.282655246,,187,,,,01:56.7
x,723,Rowing,2021-04-02,Rowing,5009.9,3532.0,2520.0,0.0,14.0,1.988,3.6,125.6,151.0,19.9,09:50:23,
x,724,Rowing,2021-04-02,Rowing,6164.9,3149.0,3073.0,0.0,11.0,2.006,3.6,121.2,146.0,19.9,07:28:28,
x,725,Rowing,2021-04-01,Rowing,8809.6,3481.0,3481.0,5.0,16.0,2.531,3.7,125.6,161.0,16.9,09:15:09,
x,726,Rowing,2021-04-01,Rowing,6472.4,2933.0,2798.0,0.0,11.0,2.313,4.8,130.6,157.0,16.3,07:34:47,
x,727,Rowing,2021-03-31,Rowing,8802.9,3837.0,3641.0,5.0,16.0,2.418,3.7,131.6,162.0,16.6,09:00:57,
x,728,Rowing,2021-03-30,Rowing,8877.1,3767.0,3507.0,5.0,12.0,2.531,3.6,135.8,172.0,18.4,09:05:51,
x,729,Rowing,2021-03-30,Rowing,6012.4,3152.0,2906.0,0.0,10.0,2.069,3.6,124.0,146.0,19.1,07:29:37,
x,730,Evening Run,2021-03-29,Run,7438.3,2545.0,2364.0,88.0,16.0,3.146,4.9,151.6,184.0,82.8,18:33:43,
x,731,Second session,2021-03-29,Rowing,6726.2,3678.0,2882.0,0.0,17.0,2.334,3.5,122.8,152.0,17.8,09:27:45,
x,732,Rowing!!!,2021-03-29,Rowing,5258.6,3255.0,2787.0,0.0,19.0,1.887,3.9,123.6,150.0,18.6,07:39:43,
x,733,Morning Ride,2021-03-27,Ride,36771.4,11660.0,6486.0,366.0,24.0,5.669,16.0,119.2,151.0,0.0,08:08:25,
y,207,UT2,2021-03-27,Ride,36780.0,6508.0,,,,5.651505839,,119,,,,0
y,208,S&C,2021-03-27,Weight Training,0.0,2880.0,,,,0.0,,114,,,,0
y,206,UT2,2021-03-26,Rowing,12000.0,3480.0,,,,3.448275862,,158,,20.0,,02:16.3
x,734,Easy run,2021-03-25,Run,10119.4,3696.0,3608.0,95.0,28.0,2.805,5.6,154.5,179.0,82.9,14:18:17,
y,204,Prep 2k,2021-03-25,Rowing,2000.0,468.0,,,,4.273504274,,180,,,,01:56.8
y,205,,2021-03-25,Run,10060.0,3630.0,,,,2.771349862,,155,,,,0
y,203,S&C,2021-03-24,Weight Training,0.0,2700.0,,,,0.0,,113,,,,0
x,735,Screen break,2021-03-23,Run,5596.5,1752.0,1743.0,19.0,18.0,3.211,7.2,162.7,187.0,84.0,17:13:24,
y,201,3x2k @26/28/free,2021-03-23,Rowing,6000.0,2358.0,,,,2.544529262,,179,,28.0,,02:01.2
y,202,,2021-03-23,Run,5600.0,1800.0,,,,3.111111111,,165,,,,0
y,199,UT2,2021-03-22,Rowing,12000.0,3420.0,,,,3.50877193,,158,,20.0,,02:18.7
y,200,S&C,2021-03-22,Weight Training,0.0,3000.0,,,,0.0,,110,,,,0
x,736,#BristolUniRun 5k,2021-03-21,Run,5032.2,1333.0,1308.0,26.0,31.0,3.847,5.8,169.7,194.0,86.0,12:46:37,
y,198,,2021-03-21,Run,5000.0,1276.0,,,,3.918495298,,170,,,,0
y,197,10x500m,2021-03-19,Rowing,5000.0,2340.0,,,,2.136752137,,165,,,,01:55.6
y,194,UT2,2021-03-18,Rowing,12000.0,3420.0,,,,3.50877193,,154,,20.0,,02:18.6
y,196,S&C,2021-03-18,Weight Training,0.0,3000.0,,,,0.0,,115,,,,0
x,737,Never gets old,2021-03-17,Run,5777.7,1934.0,1809.0,21.0,19.0,3.194,4.6,153.2,180.0,83.3,17:08:05,
y,192,3x2k @26/28/free,2021-03-17,Rowing,6000.0,1457.0,,,,4.118050789,,165,,28.0,,02:01.4
y,195,,2021-03-17,Run,6.0,1800.0,,,,0.003333333,,153,,,,0
x,738,Afternoon Ride,2021-03-16,Ride,0.0,3601.0,3601.0,0.0,9.0,0.0,0.0,136.9,147.0,0.0,16:49:17,
y,191,UT2,2021-03-16,Ride,28224.0,3600.0,,,,7.84,,137,,,,0
x,739,"More mini eggs, more speed",2021-03-15,Run,5042.0,1309.0,1309.0,12.0,23.0,3.852,6.2,156.7,196.0,85.3,16:44:18,
y,190,UT2,2021-03-15,Rowing,12000.0,3385.0,,,,3.545051699,,168,,20.0,,02:17.0
y,193,,2021-03-15,Run,5100.0,1310.0,,,,3.893129771,,160,,,,0
x,740,Morning Run,2021-03-14,Run,10061.4,3207.0,3207.0,117.0,24.0,3.137,6.3,160.8,192.0,85.6,07:24:13,
y,188,,2021-03-14,Run,10006.0,3205.0,,,,3.12199688,,161,,,,0
y,189,S&C,2021-03-14,Weight Training,0.0,3300.0,,,,0.0,,108,,,,0
