,id,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,average_heartrate,max_heartrate,average_cadence
825,3623850271,UT2,2020-06-16T15:01:49Z,Ride,32200.0,3600,3600,0,11,8.944,0,0,0
826,3615098361,Evening Run,2020-06-14T18:12:00Z,Run,6033.6,1769,1766,14.9,18,3.417,0,0,0
827,3608872249,UT2,2020-06-13T15:55:39Z,Ride,50300.0,5400,5400,0,13,9.315,0,0,0
828,3603927507,15x1’,2020-06-12T18:12:16Z,Ride,20000.0,2580,2580,0,15,7.752,0,0,0
829,3598787447,Afternoon Run,2020-06-11T17:44:38Z,Run,3523.4,1033,1024,10.1,13,3.441,0,0,0
830,3598801507,UT2,2020-06-11T16:07:00Z,Ride,50100.0,5400,5400,0,9,9.278,0,0,0
831,3593663379,UT2,2020-06-10T16:32:14Z,Ride,31600.0,3600,3600,0,14,8.778,0,0,0
832,3589316391,30’ sprint,2020-06-09T18:53:02Z,Ride,18300.0,1800,1800,0,18,10.167,0,0,0
833,3583225177,Short and sweet,2020-06-08T16:51:18Z,Run,3482.2,1041,1041,10.3,15,3.345,0,0,0
834,3583231227,UT2,2020-06-08T15:45:51Z,Ride,32200.0,3600,3600,0,12,8.944,0,0,0
835,3579585910,UT2,2020-06-07T17:42:27Z,Ride,60000.0,6491,6491,0,16,9.244,0,0,0
836,3568585942,15x1’,2020-06-05T18:30:19Z,Ride,20000.0,2580,2580,0,14,7.752,0,0,0
837,3564147714,UT2,2020-06-04T17:48:01Z,Ride,49600.0,5400,5400,0,13,9.185,0,0,0
838,3559407569,UT2,2020-06-03T17:55:27Z,Ride,55300.0,6000,6000,0,12,9.217,0,0,0
839,3551418999,30’ sprint,2020-06-02T09:53:12Z,Ride,17800.0,1800,1800,0,14,9.889,0,0,0
840,3543360625,Evening Run,2020-05-31T18:02:34Z,Run,7875.9,2739,2624,31.7,19,3.001,0,0,0
841,3537200068,15x1’,2020-05-30T17:21:23Z,Ride,20000.0,2580,2580,0,16,7.752,0,0,0
842,3531846326,UT2,2020-05-29T17:36:45Z,Ride,49000.0,5400,5400,0,16,9.074,0,0,0
843,3526800985,UT2,2020-05-28T17:39:58Z,Ride,48100.0,5400,5400,0,11,8.907,0,0,0
844,3518843043,UT2,2020-05-27T08:38:32Z,Ride,45800.0,5400,5400,0,16,8.481,0,0,0
845,3514897032,30’ sprint,2020-05-26T16:16:06Z,Ride,17400.0,1800,1800,0,15,9.667,0,0,0
846,3507758554,Botley loop,2020-05-25T08:46:19Z,Run,6395.4,2083,2079,44.4,19,3.076,0,0,0
847,3505821364,UT2,2020-05-24T18:06:54Z,Ride,47500.0,5400,5400,0,15,8.796,0,0,0
848,3494676015,Evening Run,2020-05-22T18:41:19Z,Run,7071.6,2368,2316,37.9,20,3.053,0,0,0
849,3484005555,UT2,2020-05-20T18:57:33Z,Ride,23000.0,2700,2700,0,15,8.519,0,0,0
850,3478139504,Evening Run,2020-05-19T18:22:33Z,Run,4421.5,1630,1587,24.1,18,2.786,0,0,0
851,3419328294,Chess valley walk,2020-05-08T13:07:18Z,Run,16429.6,12568,12049,123.6,20,1.364,0,0,0
852,3403150911,UT2,2020-05-05T17:13:22Z,Ride,47800.0,5400,5400,0,12,8.852,0,0,0
853,3398058919,Evening Run,2020-05-04T18:16:50Z,Run,12380.8,4396,4224,116.8,22,2.931,0,0,0
854,3392133566,15x(1 on 2 easy),2020-05-03T16:08:55Z,Ride,20000.0,2580,2580,0,12,7.752,0,0,0
855,3384303851,UT2,2020-05-02T10:32:23Z,Ride,47400.0,5400,5400,0,18,8.778,0,0,0
856,3381128896,"3x2k, 2 mins rest",2020-05-01T17:55:57Z,Run,6900.4,2468,2008,21.5,19,3.436,0,0,0
857,3374109292,Not feeling it,2020-04-30T08:32:18Z,Run,7326.9,2509,2455,43.7,22,2.984,0,0,0
858,3371449942,UT2,2020-04-29T16:35:31Z,Ride,39500.0,4500,4500,0,14,8.778,0,0,0
859,3362687435,Exploring routes,2020-04-27T18:18:14Z,Run,10174.9,3963,3696,95.3,30,2.753,0,0,0
860,3347046390,Hard work,2020-04-24T18:05:04Z,Run,10016.1,3123,3103,22.9,24,3.228,0,0,0
861,3332651261,Nice jog,2020-04-21T18:05:35Z,Run,11101.0,5041,5039,84.5,23,2.203,0,0,0
862,3322742750,Sunny,2020-04-19T17:01:35Z,Run,10010.8,3157,3143,43.6,24,3.185,0,0,0
863,3308601637,Chesham,2020-04-16T18:27:58Z,Run,10460.5,3673,3639,87.8,23,2.875,0,0,0
864,3296576552,Morning Run,2020-04-14T09:00:27Z,Run,5000.8,1481,1473,14.7,23,3.395,0,0,0
865,3290457650,Rare sibling run,2020-04-12T18:03:02Z,Run,6360.3,2510,2396,32.9,21,2.655,0,0,0
866,3280907519,A proper 10k,2020-04-10T17:35:16Z,Run,10007.0,3296,3160,53.7,22,3.167,0,0,0
867,3272207016,I like this tree,2020-04-08T17:52:14Z,Run,8552.3,2937,2820,62.9,26,3.033,0,0,0
868,3263312813,Happy monday,2020-04-06T17:31:29Z,Run,10001.4,3543,3510,64.8,17,2.849,0,0,0
869,3250119790,Big fat no,2020-04-03T16:02:22Z,Run,5072.9,1485,1480,23.0,18,3.428,0,0,0
870,3235016089,Afternoon Run,2020-03-30T15:17:51Z,Run,15207.8,5125,5081,105.4,17,2.993,0,0,0
871,3228663657,5k benchmark,2020-03-28T17:45:27Z,Run,5093.3,1499,1490,22.3,18,3.418,0,0,0
872,3221041910,#goldenhour,2020-03-26T17:27:26Z,Run,5463.9,1871,1856,39.8,16,2.944,0,0,0
873,3214047498,Aimless,2020-03-24T17:25:13Z,Run,12884.0,4271,4234,83.0,17,3.043,0,0,0
874,3207930393,Afternoon Run,2020-03-22T17:18:42Z,Run,7012.4,2232,2222,19.6,11,3.156,0,0,0
